year,country,crop,quantity
2014,United Kingdom,Strawberries,124
2014,Cyprus,Brassicas,125
2014,Serbia,Strawberries,126
2014,Bulgaria,"Root, tuber and bulb vegetables",128
2014,Slovenia,Oilseeds,130
2014,Greece,Plums,135
2014,Croatia,Berries (excluding strawberries),135
2014,Cyprus,Barley,137
2014,Cyprus,Apples,138
2014,Cyprus,"Root, tuber and bulb vegetables",140
2014,Hungary,Apricots,140
2014,Slovakia,Grapes,146
2014,Serbia,Root crops,146
2014,Serbia,Potatoes (including seed potatoes),146
2014,Croatia,Other oilseed crops n.e.c.,153
2014,Slovenia,Industrial crops,156
2014,Hungary,Brassicas,158
2014,Czech Republic,Durum wheat,159
2014,Croatia,Potatoes (including seed potatoes),161
2014,Slovenia,Rye and winter cereal mixtures (maslin),164
2014,Hungary,Other root crops n.e.c.,165
2014,United Kingdom,Industrial crops,165
2014,United Kingdom,Oilseeds,165
2014,United Kingdom,Rape and turnip rape seeds,165
2014,Cyprus,Plums,171
2014,Hungary,Sugar beet (excluding seed),172
2014,Finland,Permanent crops for human consumption,172
2014,Finland,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",172
2014,Estonia,"Aromatic, medicinal and culinary plants",174
2014,Greece,Cultivated mushrooms,174
2014,Slovenia,Olives,176
2014,Cyprus,Leafy and stalked vegetables (excluding brassicas),177
2014,Slovenia,Other root crops n.e.c.,177
2014,Turkey,Berries (excluding strawberries),177
2014,Czech Republic,Vegetables cultivated for fruit (including melons),178
2014,Estonia,Other root crops n.e.c.,179
2014,Croatia,Olives,179
2014,Hungary,Pears,179
2014,Cyprus,Nuts,180
2014,Serbia,Pome fruits,185
2014,Cyprus,Pome fruits,187
2014,Latvia,Rape and turnip rape seeds,190
2014,Latvia,Oilseeds,195
2014,Poland,Pears,195
2014,Croatia,"Root, tuber and bulb vegetables",197
2014,Estonia,"Root, tuber and bulb vegetables",199
2014,Lithuania,"Root, tuber and bulb vegetables",199
2014,Greece,Nuts,201
2014,Romania,Fibre crops,202
2014,Poland,Sunflower seed,206
2014,Bulgaria,Oats and spring cereal mixtures (mixed grain other than maslin),209
2014,Romania,"Root, tuber and bulb vegetables",214
2014,Slovakia,Strawberries,219
2014,Poland,Other stone fruits n.e.c,220
2014,Estonia,Apples,227
2014,Estonia,Fruits from temperate climate zones,228
2014,Estonia,Pome fruits,228
2014,Serbia,Soya,232
2014,Romania,Other fresh vegetables n.e.c.,233
2014,Cyprus,Cereals for the production of grain (including seed),234
2014,Cyprus,Cereals (excluding rice) for the production of grain (including seed),234
2014,Turkey,Tobacco,237
2014,Lithuania,Other oilseed crops n.e.c.,243
2014,Spain,Berries (excluding strawberries),244
2014,Cyprus,Root crops,245
2014,Cyprus,Potatoes (including seed potatoes),245
2014,Finland,Strawberries,246
2014,Latvia,Berries (excluding strawberries),252
2014,Czech Republic,Other permanent crops for human consumption n.e.c.,255
2014,Italy,Rye and winter cereal mixtures (maslin),271
2014,Latvia,Brassicas,273
2014,Slovenia,"Root, tuber and bulb vegetables",284
2014,Latvia,Industrial crops,285
2014,Slovenia,Vegetables cultivated for fruit (including melons),288
2014,Slovakia,Rape and turnip rape seeds,289
2014,Estonia,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",291
2014,Estonia,Permanent crops for human consumption,294
2014,Czech Republic,Cherries,298
2014,Romania,Rye and winter cereal mixtures (maslin),298
2014,Turkey,Other pome fruits n.e.c.,298
2014,Lithuania,Other fresh vegetables n.e.c.,312
2014,Serbia,Oilseeds,313
2014,Greece,Nectarines,325
2014,Bulgaria,Durum wheat,334
2014,Bulgaria,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),337
2014,Spain,Cultivated mushrooms,337
2014,Greece,Cherries,352
2014,Latvia,Strawberries,352
2014,Hungary,Rice,352
2014,Lithuania,Other root crops n.e.c.,362
2014,Czech Republic,Berries (excluding strawberries),370
2014,Serbia,"Aromatic, medicinal and culinary plants",372
2014,Slovenia,Apples,378
2014,Hungary,Plums,379
2014,Serbia,Vegetables cultivated for fruit (including melons),380
2014,Croatia,Plums,385
2014,Cyprus,Other permanent crops for human consumption n.e.c.,394
2014,Slovenia,Oats and spring cereal mixtures (mixed grain other than maslin),396
2014,Estonia,Other fresh vegetables n.e.c.,415
2014,Cyprus,Fruits from subtropical and tropical climate zones,419
2014,Hungary,Other stone fruits n.e.c,434
2014,Greece,Fresh pulses,438
2014,Slovenia,Pome fruits,443
2014,Bulgaria,Strawberries,447
2014,Romania,Fresh pulses,450
2014,Romania,Other stone fruits n.e.c,450
2014,Serbia,Brassicas,450
2014,Cyprus,Stone fruits,455
2014,Italy,Fibre crops,458
2014,Slovenia,Fruits from temperate climate zones,461
2014,Bulgaria,Barley,477
2014,Poland,Cherries,477
2014,Poland,Soya,478
2014,Slovenia,Other cereals (including triticale and sorghum),488
2014,Greece,Other root crops n.e.c.,491
2014,Bulgaria,Nuts,505
2014,Czech Republic,Pears,518
2014,Croatia,Vegetables cultivated for fruit (including melons),518
2014,Lithuania,Rape and turnip rape seeds,519
2014,Croatia,Stone fruits,522
2014,Slovenia,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",527
2014,Hungary,Leafy and stalked vegetables (excluding brassicas),534
2014,Serbia,"Root, tuber and bulb vegetables",538
2014,Slovakia,Potatoes (including seed potatoes),541
2014,Latvia,Vegetables cultivated for fruit (including melons),548
2014,Slovakia,Root crops,554
2014,Finland,Brassicas,558
2014,Slovenia,Barley,561
2014,Turkey,Sugar beet (excluding seed),570
2014,Spain,Other oilseed crops n.e.c.,574
2014,Italy,Cultivated mushrooms,577
2014,Turkey,Peaches,588
2014,Slovenia,Other fresh vegetables n.e.c.,595
2014,Turkey,Other industrial crops including energy crops n.e.c.,595
2014,United Kingdom,Plums,596
2014,Croatia,Apples,604
2014,Spain,Other root crops n.e.c.,606
2014,Lithuania,Other stone fruits n.e.c,609
2014,Lithuania,Stone fruits,613
2014,Hungary,Potatoes (including seed potatoes),613
2014,Czech Republic,Apricots,617
2014,Lithuania,Fresh vegetables (including melons),625
2014,Czech Republic,"Aromatic, medicinal and culinary plants",628
2014,Croatia,Pome fruits,632
2014,Hungary,"Root, tuber and bulb vegetables",633
2014,Greece,Strawberries,634
2014,Slovakia,Soya,638
2014,Cyprus,Fruits from temperate climate zones,641
2014,Croatia,Other cereals (including triticale and sorghum),648
2014,Lithuania,Fresh vegetables (including melons) and strawberries,648
2014,Cyprus,Fresh vegetables (including melons) and strawberries,656
2014,Cyprus,Fresh vegetables (including melons),656
2014,Slovakia,Leafy and stalked vegetables (excluding brassicas),668
2014,Turkey,Soya,668
2014,Estonia,Fresh vegetables (including melons),671
2014,Czech Republic,Soya,676
2014,Poland,Rape and turnip rape seeds,679
2014,Estonia,Fresh vegetables (including melons) and strawberries,694
2014,United Kingdom,Stone fruits,710
2014,Greece,Sunflower seed,725
2014,Hungary,Cherries,737
2014,Czech Republic,Other oilseed crops n.e.c.,754
2014,Cyprus,Citrus fruits,758
2014,Hungary,Fresh pulses,774
2014,Italy,Linseed (oilflax),777
2014,Poland,Other industrial crops including energy crops n.e.c.,781
2014,Slovakia,Fresh vegetables (including melons),781
2014,Estonia,Other cereals (including triticale and sorghum),787
2014,Serbia,Wheat and spelt,798
2014,Serbia,Common wheat and spelt,798
2014,Greece,Fibre crops,834
2014,Turkey,Other cereals (including triticale and sorghum),834
2014,Bulgaria,Cherries,842
2014,Bulgaria,Sunflower seed,843
2014,Poland,Other fresh vegetables n.e.c.,845
2014,United Kingdom,Pears,857
2014,Greece,Apricots,863
2014,Croatia,Fresh vegetables (including melons),864
2014,Greece,Oilseeds,866
2014,United Kingdom,Grapes,874
2014,Bulgaria,Rye and winter cereal mixtures (maslin),875
2014,Bulgaria,Other cereals (including triticale and sorghum),880
2014,Croatia,Fresh vegetables (including melons) and strawberries,884
2014,Romania,Other oilseed crops n.e.c.,924
2014,Czech Republic,"Root, tuber and bulb vegetables",929
2014,Italy,Nectarines,930
2014,Hungary,Root crops,950
2014,Slovakia,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),952
2014,Bulgaria,Oilseeds,958
2014,Hungary,Nuts,964
2014,Slovenia,Grapes,964
2014,Czech Republic,Plums,978
2014,Slovakia,Fresh vegetables (including melons) and strawberries,1000
2014,Serbia,Other industrial crops including energy crops n.e.c.,1003
2014,Slovenia,Grain maize and corn-cob-mix,1006
2014,Greece,Rye and winter cereal mixtures (maslin),1014
2014,Greece,Pears,1015
2014,Lithuania,Berries (excluding strawberries),1017
2014,Poland,Plums,1033
2014,Lithuania,"Aromatic, medicinal and culinary plants",1087
2014,United Kingdom,Berries (excluding strawberries),1097
2014,Croatia,Rye and winter cereal mixtures (maslin),1100
2014,Bulgaria,Apples,1111
2014,Croatia,Soya,1130
2014,Hungary,Rye and winter cereal mixtures (maslin),1140
2014,Bulgaria,Pome fruits,1145
2014,Croatia,Fruits from temperate climate zones,1154
2014,Czech Republic,Fresh vegetables (including melons),1158
2014,Czech Republic,Fresh vegetables (including melons) and strawberries,1162
2014,Italy,Strawberries,1215
2014,Cyprus,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",1241
2014,Spain,Other industrial crops including energy crops n.e.c.,1255
2014,Latvia,"Root, tuber and bulb vegetables",1287
2014,Serbia,Plums,1294
2014,Romania,Vegetables cultivated for fruit (including melons),1298
2014,Turkey,Fresh pulses,1311
2014,Hungary,"Aromatic, medicinal and culinary plants",1314
2014,Slovenia,Wheat and spelt,1314
2014,Slovenia,Common wheat and spelt,1314
2014,Slovenia,Other permanent crops for human consumption n.e.c.,1318
2014,Cyprus,Grapes,1319
2014,Hungary,Berries (excluding strawberries),1331
2014,Latvia,Other root crops n.e.c.,1353
2014,Serbia,Stone fruits,1355
2014,Poland,"Aromatic, medicinal and culinary plants",1362
2014,Croatia,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",1370
2014,Hungary,Durum wheat,1379
2014,Slovenia,Potatoes (including seed potatoes),1402
2014,Slovenia,Fresh vegetables (including melons),1411
2014,Poland,Oilseeds,1417
2014,Slovenia,Fresh vegetables (including melons) and strawberries,1438
2014,Croatia,Oats and spring cereal mixtures (mixed grain other than maslin),1474
2014,Turkey,Oats and spring cereal mixtures (mixed grain other than maslin),1474
2014,Turkey,Potatoes (including seed potatoes),1475
2014,Serbia,Fresh vegetables (including melons),1487
2014,Turkey,Rye and winter cereal mixtures (maslin),1515
2014,Croatia,"Aromatic, medicinal and culinary plants",1518
2014,Turkey,Plums,1520
2014,Czech Republic,Oilseeds,1538
2014,Estonia,Rape and turnip rape seeds,1539
2014,Serbia,Fruits from temperate climate zones,1540
2014,Romania,Plums,1542
2014,Netherlands,Rye and winter cereal mixtures (maslin),1549
2014,Poland,Other root crops n.e.c.,1553
2014,Croatia,Grapes,1558
2014,Bulgaria,Plums,1563
2014,Italy,Sugar beet (excluding seed),1574
2014,Slovenia,Root crops,1579
2014,Romania,"Aromatic, medicinal and culinary plants",1587
2014,Estonia,Oilseeds,1593
2014,Hungary,Soya,1594
2014,Serbia,Fresh vegetables (including melons) and strawberries,1614
2014,Romania,Berries (excluding strawberries),1620
2014,Latvia,Apples,1663
2014,Serbia,Industrial crops,1688
2014,Turkey,Pears,1693
2014,Turkey,Other oilseed crops n.e.c.,1697
2014,Italy,Rape and turnip rape seeds,1743
2014,Romania,Linseed (oilflax),1745
2014,Turkey,Leafy and stalked vegetables (excluding brassicas),1763
2014,Estonia,Industrial crops,1767
2014,Serbia,Berries (excluding strawberries),1789
2014,Latvia,Pome fruits,1796
2014,Hungary,Stone fruits,1818
2014,Netherlands,Grain maize and corn-cob-mix,1823
2014,Poland,Stone fruits,1833
2014,Turkey,Sunflower seed,1866
2014,Latvia,Fruits from temperate climate zones,1871
2014,Croatia,Sunflower seed,1900
2014,Finland,Industrial crops,1900
2014,Finland,Oilseeds,1900
2014,Finland,Rape and turnip rape seeds,1900
2014,Czech Republic,Stone fruits,1987
2014,Lithuania,Soya,2000
2014,Turkey,Root crops,2045
2014,Estonia,Potatoes (including seed potatoes),2063
2014,Greece,Peaches,2070
2014,Czech Republic,Grapes,2076
2014,Bulgaria,Berries (excluding strawberries),2122
2014,Latvia,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",2123
2014,Latvia,Permanent crops for human consumption,2155
2014,Romania,Stone fruits,2160
2014,Latvia,Fresh vegetables (including melons),2193
2014,Czech Republic,Industrial crops,2201
2014,Bulgaria,Grain maize and corn-cob-mix,2216
2014,Estonia,Root crops,2248
2014,Hungary,Vegetables cultivated for fruit (including melons),2249
2014,Czech Republic,Grain maize and corn-cob-mix,2280
2014,Romania,Fresh vegetables (including melons),2315
2014,Italy,Berries (excluding strawberries),2321
2014,Greece,Rice,2331
2014,Turkey,Other permanent crops for human consumption n.e.c.,2331
2014,Romania,Fresh vegetables (including melons) and strawberries,2336
2014,Hungary,Oats and spring cereal mixtures (mixed grain other than maslin),2344
2014,Romania,Grapes,2368
2014,Italy,"Aromatic, medicinal and culinary plants",2381
2014,Romania,Oats and spring cereal mixtures (mixed grain other than maslin),2394
2014,Spain,Cherries,2458
2014,Spain,"Aromatic, medicinal and culinary plants",2469
2014,Bulgaria,Stone fruits,2478
2014,Poland,Grain maize and corn-cob-mix,2506
2014,Latvia,Fresh vegetables (including melons) and strawberries,2545
2014,Netherlands,Oats and spring cereal mixtures (mixed grain other than maslin),2578
2014,Turkey,Brassicas,2605
2014,Bulgaria,Grapes,2623
2014,Netherlands,Barley,2660
2014,Hungary,Grapes,2664
2014,Bulgaria,Common wheat and spelt,2679
2014,Croatia,Rape and turnip rape seeds,2715
2014,Romania,Durum wheat,2728
2014,Greece,"Aromatic, medicinal and culinary plants",2757
2014,Czech Republic,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),2766
2014,Lithuania,Oilseeds,2774
2014,Spain,Pears,2792
2014,Lithuania,Potatoes (including seed potatoes),2831
2014,Czech Republic,Potatoes (including seed potatoes),2856
2014,Poland,Brassicas,2874
2014,United Kingdom,Rye and winter cereal mixtures (maslin),2913
2014,Slovakia,Sunflower seed,2916
2014,Spain,Nectarines,2920
2014,Finland,"Root, tuber and bulb vegetables",2924
2014,Czech Republic,Root crops,2979
2014,Slovenia,Permanent crops for human consumption,2985
2014,Cyprus,Olives,2990
2014,Croatia,Sugar beet (excluding seed),3012
2014,Bulgaria,Wheat and spelt,3014
2014,Romania,Sugar beet (excluding seed),3015
2014,Greece,Brassicas,3041
2014,Czech Republic,Apples,3054
2014,Slovakia,Barley,3082
2014,Croatia,Permanent crops for human consumption,3106
2014,Lithuania,Root crops,3193
2014,Croatia,Root crops,3218
2014,Spain,Rice,3298
2014,Serbia,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",3346
2014,Serbia,Permanent crops for human consumption,3360
2014,Hungary,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),3367
2014,Croatia,Barley,3375
2014,Spain,Sunflower seed,3402
2014,Slovakia,Oats and spring cereal mixtures (mixed grain other than maslin),3409
2014,Romania,Potatoes (including seed potatoes),3527
2014,Finland,Fresh vegetables (including melons),3528
2014,Poland,Industrial crops,3567
2014,Czech Republic,Pome fruits,3572
2014,Bulgaria,Fruits from temperate climate zones,3622
2014,Turkey,"Aromatic, medicinal and culinary plants",3646
2014,Romania,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),3659
2014,Poland,Leafy and stalked vegetables (excluding brassicas),3672
2014,Latvia,Other cereals (including triticale and sorghum),3678
2014,Germany (until 1990 former territory of the FRG),Berries (excluding strawberries),3740
2014,Greece,Stone fruits,3744
2014,Finland,Fresh vegetables (including melons) and strawberries,3774
2014,Lithuania,Industrial crops,3861
2014,Spain,Strawberries,3883
2014,Slovakia,Oilseeds,3889
2014,Slovakia,Rye and winter cereal mixtures (maslin),3895
2014,Estonia,Barley,3914
2014,Slovakia,Industrial crops,3928
2014,Slovenia,Cereals for the production of grain (including seed),3929
2014,Slovenia,Cereals (excluding rice) for the production of grain (including seed),3929
2014,Turkey,"Root, tuber and bulb vegetables",3967
2014,Estonia,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),3979
2014,Poland,Barley,4021
2014,Spain,Oilseeds,4033
2014,Turkey,Strawberries,4059
2014,Turkey,Apricots,4112
2014,Spain,Potatoes (including seed potatoes),4132
2014,Germany (until 1990 former territory of the FRG),Strawberries,4176
2014,Spain,Plums,4253
2014,Croatia,Grain maize and corn-cob-mix,4286
2014,Turkey,Oilseeds,4308
2014,Slovakia,Grain maize and corn-cob-mix,4315
2014,Greece,Apples,4474
2014,Croatia,Common wheat and spelt,4486
2014,Croatia,Wheat and spelt,4493
2014,Greece,Industrial crops,4620
2014,Spain,Root crops,4738
2014,Poland,"Root, tuber and bulb vegetables",4784
2014,Spain,Other permanent crops for human consumption n.e.c.,4805
2014,Italy,Cherries,4809
2014,Czech Republic,Rye and winter cereal mixtures (maslin),4895
2014,Finland,Root crops,4900
2014,Finland,Potatoes (including seed potatoes),4900
2014,Italy,Sunflower seed,4901
2014,Lithuania,Apples,4972
2014,Lithuania,Pome fruits,4975
2014,Poland,Strawberries,4999
2014,Italy,Plums,5068
2014,Spain,Peaches,5091
2014,Poland,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),5195
2014,Serbia,Plants harvested green from arable land,5294
2014,Bulgaria,Plants harvested green from arable land,5378
2014,Hungary,Barley,5387
2014,Greece,Pome fruits,5489
2014,Greece,Oats and spring cereal mixtures (mixed grain other than maslin),5492
2014,Hungary,Other fresh vegetables n.e.c.,5528
2014,Czech Republic,Fruits from temperate climate zones,5559
2014,Lithuania,Fruits from temperate climate zones,5588
2014,Bulgaria,"Aromatic, medicinal and culinary plants",5614
2014,Spain,Rye and winter cereal mixtures (maslin),5891
2014,Spain,Fresh pulses,5898
2014,Croatia,Oilseeds,5898
2014,Hungary,Sunflower seed,5903
2014,Latvia,Rye and winter cereal mixtures (maslin),5905
2014,Czech Republic,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",5977
2014,Romania,Apples,6032
2014,Romania,Pome fruits,6118
2014,Turkey,Citrus fruits,6140
2014,Slovakia,Apples,6159
2014,Slovakia,Pome fruits,6160
2014,Hungary,Rape and turnip rape seeds,6235
2014,Slovakia,Fruits from temperate climate zones,6256
2014,Bulgaria,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",6278
2014,Slovakia,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",6311
2014,Slovakia,Permanent crops for human consumption,6478
2014,Lithuania,Barley,6549
2014,Romania,Root crops,6571
2014,Bulgaria,Industrial crops,6572
2014,Lithuania,Permanent crops for human consumption,6609
